Zircaloy-2 (Grade R60802) Total Macroscopic Cross-Section
Energy(eV) XS(b)
67.2699 2.30157e+23
67.2815 2.30169e+23
67.2972 2.30179e+23
67.3128 2.30184e+23
67.32 2.30185e+23
67.3357 2.30182e+23
67.3513 2.30173e+23
67.3629 2.30163e+23
67.3744 2.30151e+23
67.3904 2.3013e+23
67.4063 2.30104e+23
67.4173 2.30083e+23
67.4282 2.30061e+23
67.4502 2.30013e+23
67.4711 2.29964e+23
67.492 2.29912e+23
67.5338 2.29808e+23
67.5538 2.2976e+23
67.5637 2.29737e+23
67.5737 2.29715e+23
67.5837 2.29693e+23
67.5936 2.29672e+23
67.6036 2.29653e+23
67.6135 2.29634e+23
67.6235 2.29616e+23
67.6335 2.29599e+23
67.6434 2.29583e+23
67.6534 2.29568e+23
67.6633 2.29553e+23
67.6733 2.2954e+23
67.6833 2.29528e+23
67.6932 2.29516e+23
67.7047 2.29504e+23
67.7161 2.29493e+23
67.7276 2.29483e+23
67.7391 2.29474e+23
67.7505 2.29466e+23
67.762 2.29458e+23
67.7734 2.29452e+23
67.7849 2.29446e+23
67.7963 2.2944e+23
67.8078 2.29436e+23
67.8192 2.29431e+23
67.8307 2.29427e+23
67.8536 2.29421e+23
67.8765 2.29416e+23
67.8994 2.29412e+23
67.9223 2.29409e+23
67.9452 2.29406e+23
67.9682 2.29404e+23
67.9911 2.29402e+23
68.014 2.294e+23
68.0598 2.29398e+23
68.0897 2.29397e+23
68.1196 2.29396e+23
68.1793 2.29394e+23
68.2391 2.29392e+23
68.2989 2.29391e+23
68.3586 2.2939e+23
68.4184 2.29389e+23
68.4782 2.29388e+23
68.5379 2.29388e+23
68.6575 2.29386e+23
68.75 2.29385e+23
68.777 2.29385e+23
68.8966 2.29384e+23
69.0161 2.29383e+23
69.1556 2.29382e+23
69.295 2.29381e+23
69.5739 2.29379e+23
69.8529 2.29378e+23
70.1318 2.29376e+23
70.4107 2.29374e+23
70.6896 2.29373e+23
71.2474 2.2937e+23
71.8053 2.29367e+23
72.3631 2.29364e+23
73.4788 2.29358e+23
74.3713 2.29353e+23
75 2.29349e+23
75.2639 2.29348e+23
77.049 2.29338e+23
78.834 2.29329e+23
80.6191 2.29319e+23
84.1893 2.293e+23
87.5 2.29283e+23
87.7594 2.29281e+23
90.8196 2.29265e+23
93.8797 2.29249e+23
100 2.29217e+23
107.807 2.29177e+23
111.71 2.29157e+23
112.5 2.29153e+23
115.613 2.29137e+23
119.907 2.29115e+23
124.2 2.29093e+23
125 2.29089e+23
128.494 2.29072e+23
132.787 2.2905e+23
136.008 2.29034e+23
137.618 2.29026e+23
139.228 2.29018e+23
140.838 2.2901e+23
142.448 2.29002e+23
143.253 2.28998e+23
144.058 2.28994e+23
144.863 2.2899e+23
145.266 2.28988e+23
145.668 2.28986e+23
146.022 2.28985e+23
146.376 2.28983e+23
146.729 2.28982e+23
147.083 2.2898e+23
147.437 2.28979e+23
147.614 2.28978e+23
147.791 2.28978e+23
147.967 2.28977e+23
148.144 2.28977e+23
148.321 2.28977e+23
148.41 2.28977e+23
148.498 2.28977e+23
148.602 2.28977e+23
148.705 2.28978e+23
