U-238(n,tot) ENDFB-8.0
Energy(eV) XS(b)
17862.0 10.6355
17862.1 10.6319
17862.1 10.6264
17862.1 10.6209
17862.2 10.6073
17862.2 10.5952
17862.4 10.5694
17862.6 10.5096
17863.1 10.3711
17863.3 10.3043
17863.9 10.1012
17864.5 9.87540
17864.6 9.83445
17864.8 9.72542
17864.9 9.68255
17865.0 9.66093
17865.0 9.65225
17865.0 9.63919
17865.1 9.61734
17865.2 9.56890
17865.5 9.43458
17866.0 9.18501
17866.6 8.94715
17866.9 8.82256
17867.2 8.72597
17867.6 8.66434
17867.9 8.65744
17868.1 8.68152
17868.2 8.72562
17868.4 8.79360
17868.5 8.88874
17868.7 9.01446
17868.9 9.17435
17869.0 9.37201
17869.2 9.61106
17869.3 9.85691
17869.5 10.1393
17869.6 10.4602
17869.7 10.8213
17869.9 11.1638
17870.0 11.5375
17870.0 11.6724
17870.1 11.7700
17870.1 11.8732
17870.1 12.0847
17870.3 12.6093
17870.4 13.0925
17870.5 13.5620
17870.7 14.5727
17870.8 15.0118
17871.0 15.8252
17871.1 16.6208
17871.4 18.2813
17871.7 19.9821
17872.0 21.6516
17872.2 22.5546
17872.2 22.6579
17872.3 23.0138
17872.5 23.7900
17872.7 24.7563
17872.8 25.2997
17872.9 25.6831
17873.0 25.8124
17873.0 25.8439
17873.0 25.9363
17873.0 25.9961
17873.1 26.1393
17873.1 26.2735
17873.2 26.5142
17873.4 26.8956
17873.6 27.0708
17873.8 27.1457
17874.0 27.0878
17874.2 26.8526
17874.4 26.4761
17874.6 25.9950
17874.8 25.4115
17875.0 24.7441
17875.4 23.2735
17875.8 21.7355
17876.2 20.2066
17876.5 18.7727
17876.9 17.5850
17877.1 17.0323
17877.2 16.5484
17877.4 16.0767
17877.6 15.6690
17877.8 15.2971
17877.9 14.9593
17878.1 14.6371
17878.3 14.3642
17878.5 14.1061
17878.6 13.8893
17878.8 13.6859
17879.0 13.5165
17879.3 13.2362
17879.6 13.0501
17879.9 12.9047
17880.4 12.7300
17880.9 12.6256
17881.4 12.5578
17881.9 12.5014
17881.9 12.4927
17882.1 12.4684
17882.3 12.4423
17882.4 12.4162
17882.5 12.4028
17882.5 12.3969
17882.6 12.3909
17882.6 12.3782
17882.8 12.3487
17882.9 12.3215
17882.9 12.3163
17883.0 12.3003
17883.0 12.2865
17883.1 12.2454
17883.3 12.2042
17883.4 12.1670
17883.4 12.1559
17883.5 12.1423
17883.5 12.1315
17883.5 12.1131
17883.7 12.0637
17883.7 12.0598
17883.7 12.0481
17883.7 12.0362
17883.8 12.0162
17883.8 12.0081
17883.8 11.9959
17883.9 11.9836
17883.9 11.9504
17884.0 11.9209
17884.2 11.8610
17884.4 11.7355
17885.0 11.5025
17885.4 11.3970
17885.7 11.3329
17885.9 11.3178
17886.1 11.3257
17886.3 11.3581
17886.5 11.4176
17886.7 11.5065
17886.9 11.6266
17887.1 11.7793
17887.3 11.9651
17887.5 12.1838
17887.7 12.4344
17887.9 12.7146
17888.1 13.0210
17888.5 13.6936
17888.9 14.4029
17889.0 14.5961
17889.3 15.0038
17889.5 15.3648
17889.7 15.6957
17890.0 15.9558
17890.2 16.1353
17890.4 16.2482
17890.5 16.2931
17890.6 16.3020
17890.6 16.3034
17890.7 16.3019
17890.8 16.2890
17891.0 16.2190
17891.2 16.0759
17891.4 15.8670
17891.6 15.6118
17891.9 15.1575
17891.9 15.1230
17892.0 14.9812
17892.0 14.9083
17892.0 14.8898
17892.1 14.8153
17892.1 14.6627
17892.4 14.2227
17892.8 13.1841
17893.3 12.1570
17893.6 11.6670
17893.8 11.2113
17894.1 10.7950
17894.3 10.4352
17894.6 10.1025
17894.8 9.82259
17895.1 9.57001
17895.3 9.36214
17895.6 9.17829
17895.8 9.02424
17896.1 8.89665
17896.3 8.79629
17896.5 8.71244
17896.8 8.65010
17897.0 8.60277
17897.3 8.57345
17897.5 8.56074
17897.7 8.55835
17897.9 8.56525
17898.0 8.58129
17898.4 8.63957
17898.8 8.72933
17899.2 8.84350
17899.6 8.97126
17900.3 9.20815
17900.5 9.25702
17901.0 9.30875
17901.2 9.30195
17901.3 9.29303
17901.4 9.28643
17901.4 9.27694
17901.5 9.25946
17901.7 9.20641
17902.0 9.09441
17902.3 8.94762
17902.6 8.72163
17902.9 8.47499
17903.3 8.19591
17903.5 7.98187
17903.6 7.90131
17903.6 7.85031
17903.6 7.84005
17903.6 7.80917
17903.7 7.78850
17903.7 7.70512
17904.0 7.43867
17904.8 6.56811
17905.2 6.08641
17905.7 5.63132
17906.1 5.22045
17906.5 4.85100
17906.7 4.68211
17906.9 4.52695
17907.1 4.38872
17907.3 4.27148
17907.5 4.18028
17907.7 4.12133
17907.9 4.10213
17908.1 4.13159
17908.3 4.22009
17908.4 4.29013
17908.5 4.37950
17908.6 4.48990
17908.7 4.62314
17908.8 4.78107
17908.9 4.96563
17909.0 5.24866
17909.1 5.58455
17909.3 5.97787
17909.4 6.43317
17909.5 6.95499
17909.6 7.54769
17909.8 8.21544
17909.9 8.96206
17910.0 9.79097
17910.2 10.7051
17910.3 11.7066
17910.4 12.7971
17910.6 13.9773
17910.7 15.2469
17910.8 16.6047
17910.9 17.9342
17911.1 19.3342
17911.2 20.6762
17911.2 21.0516
17911.3 21.9422
17911.3 22.7214
17911.5 24.7284
17911.6 26.8092
17912.0 31.5699
17912.3 36.2771
17912.5 39.1751
17912.7 41.9776
17912.9 44.3750
17913.0 46.4964
17913.2 48.1181
17913.2 48.5560
17913.2 48.6667
17913.2 48.9877
17913.3 49.1982
17913.3 49.4059
17913.4 50.2073
17913.4 50.9605
17913.6 52.1560
17913.7 53.2545
17913.8 53.6390
17914.0 54.7295
17914.2 55.3918
17914.3 55.6248
17914.5 55.7037
17914.6 55.6549
17914.7 55.4823
17914.8 55.1618
17914.9 54.7493
17915.2 53.5628
17915.3 52.6635
17915.5 51.7164
17915.8 49.4900
17916.0 47.3701
17916.3 45.1543
17916.5 42.9212
17916.8 40.8246
17917.0 38.5835
17917.3 36.5171
17917.6 34.6583
17917.8 33.0779
17918.0 32.1035
17918.3 30.7273
17918.6 29.5624
17918.9 28.5677
17919.2 27.6968
17919.4 26.9559
17919.7 26.2471
17919.9 25.7514
17920.0 25.4882
17920.1 25.3290
17920.2 25.0878
17920.3 24.8159
17920.5 24.1725
17920.8 23.1703
17921.2 22.1115
17921.6 20.6242
17922.1 19.1739
17922.5 17.7766
17922.8 17.1325
17923.0 16.5589
17923.2 16.0538
17923.4 15.6133
17923.6 15.2131
17923.8 14.8530
17924.0 14.5166
17924.2 14.2339
17924.6 13.7682
17925.0 13.4366
17925.3 13.1827
17925.7 12.9696
17926.1 12.7885
17926.4 12.6115
17926.6 12.5488
17926.6 12.5295
17926.6 12.5244
17926.6 12.5205
17926.6 12.5146
17926.6 12.5077
17926.7 12.4949
17926.7 12.4900
17926.7 12.4801
17926.7 12.4602
17926.8 12.4199
17927.0 12.3109
17927.4 12.1345
17927.7 11.9452
17928.1 11.6674
17928.6 11.3781
17929.0 11.0902
17929.4 10.8172
17929.8 10.6237
17930.1 10.4499
17930.5 10.2978
17930.8 10.1715
17930.9 10.1273
17931.0 10.0953
17931.0 10.0864
17931.1 10.0769
17931.1 10.0739
17931.1 10.0677
17931.1 10.0561
17931.2 10.0532
17931.2 10.0446
17931.2 10.0333
17931.3 10.0167
17931.3 10.0140
17931.3 10.0060
17931.3 10.0007
17931.4 9.99026
17931.5 9.96995
17931.6 9.92900
17932.0 9.85538
17932.6 9.70142
17933.0 9.60649
17933.3 9.49249
17933.4 9.44024
17933.7 9.31662
17933.8 9.26004
17933.9 9.23309
17933.9 9.22209
17933.9 9.19404
17934.0 9.14753
17934.2 9.03548
17934.5 8.86301
17934.7 8.67974
17934.9 8.54015
17935.2 8.28543
17935.2 8.23041
17935.3 8.18401
17935.3 8.16513
17935.3 8.15594
17935.3 8.14655
17935.3 8.12757
17935.4 8.08031
17935.5 7.95517
17935.8 7.65795
17936.1 7.36355
17936.5 6.96503
17936.9 6.57329
17937.1 6.33028
17937.4 6.09650
17937.6 5.87448
17937.9 5.67497
17938.1 5.48451
17938.4 5.32204
17938.6 5.17893
17938.8 5.07252
17939.1 5.00181
17939.3 4.98163
17939.5 4.99402
17939.6 5.02214
17939.7 5.06799
17939.8 5.13336
17940.0 5.22843
17940.1 5.34076
17940.2 5.47885
17940.3 5.64493
17940.4 5.85909
17940.6 6.09088
17940.7 6.35780
17940.8 6.66220
17941.0 7.13028
17941.1 7.63783
17941.3 8.25693
17941.4 8.91368
17941.5 9.34433
17941.6 9.64697
17941.6 9.75013
17941.6 9.80298
17941.6 9.96214
17941.7 10.1793
17941.8 10.8643
17941.8 11.0435
17941.9 11.4739
17942.0 12.2514
17942.1 12.5220
17942.1 12.7278
17942.1 13.0075
17942.2 13.5098
17942.4 14.7952
17942.5 16.1675
17942.7 17.5297
17942.8 18.8596
17943.0 20.2304
17943.3 22.9522
17943.5 25.4050
17943.8 27.7874
17944.0 29.5196
17944.2 31.1224
17944.3 32.0776
17944.5 32.9534
17944.6 33.9096
17944.8 34.6725
17944.9 35.2589
17945.0 35.4032
17945.0 35.6601
17945.2 35.9854
17945.3 36.1947
17945.5 36.2912
17945.6 36.1779
17945.8 36.0012
17945.9 35.7724
17946.1 35.1299
17946.2 34.5437
17946.3 33.8561
17946.5 33.0782
17946.6 32.2857
17946.9 30.2572
17947.2 28.1371
17947.6 25.1973
17947.7 24.7731
17947.7 24.4948
17947.7 24.2877
17947.7 24.2193
17947.8 24.0156
17947.8 23.6156
17948.0 22.4235
17948.1 21.8495
17948.2 21.3184
17948.4 20.6546
17948.5 20.1305
17948.6 19.6752
17948.8 19.3619
17948.8 19.2247
17948.9 19.1086
17949.0 19.0889
17949.0 19.0818
17949.0 19.0772
17949.1 19.0914
17949.2 19.1513
17949.3 19.2608
17949.3 19.4207
17949.4 19.6319
17949.5 19.8951
17949.6 20.1685
17949.6 20.5306
17949.7 20.8911
17949.8 21.3532
17949.9 21.8013
17949.9 22.3633
17950.0 22.9784
17950.1 23.6460
17950.2 24.2728
17950.3 25.7471
17950.5 27.3944
17950.5 28.0998
17950.6 29.4588
17950.8 30.8987
17950.9 32.5554
17951.0 34.2938
17951.2 37.8211
17951.5 42.0398
17951.7 46.2222
17952.2 53.2050
17952.3 56.2193
17952.5 59.0715
17952.7 61.5810
17952.9 63.8651
17953.1 65.6801
17953.2 67.2722
17953.2 67.5446
17953.3 68.3105
17953.4 68.9980
17953.6 70.0772
17953.8 70.8639
17953.9 71.3562
17954.1 71.5359
17954.2 71.5487
17954.3 71.3996
17954.5 71.0951
17954.6 70.5185
17954.8 69.7899
17954.9 68.8297
17955.1 67.7760
17955.3 65.7386
17955.6 63.4230
17956.1 58.2873
17956.6 52.7569
17956.9 50.0816
17957.1 47.6244
17957.5 44.1659
17957.7 42.5770
17957.9 41.0860
17958.1 39.6933
17958.2 38.3975
17958.4 37.1955
17958.6 36.1395
17958.8 35.1073
17959.0 34.0109
17959.2 33.0550
17959.5 32.1396
17959.7 31.3395
17959.8 30.7392
17959.9 30.4702
17959.9 30.4050
17960.0 30.3387
17960.0 30.2737
17960.0 30.1452
17960.1 29.8938
17960.3 29.2963
17960.8 27.9931
17961.3 26.8920
17961.9 25.6976
17962.5 24.6587
17963.1 23.7457
17963.4 23.3304
17963.7 22.9403
17963.9 22.6213
17964.2 22.3302
17964.4 22.0429
17964.7 21.7805
17964.9 21.5214
17965.2 21.2846
17965.5 21.0505
17965.7 20.8367
17966.0 20.6256
17966.2 20.4333
17966.5 20.2442
17966.7 20.0732
17967.0 19.9066
17967.2 19.7579
17967.5 19.6207
17967.7 19.4957
17967.9 19.4091
17968.1 19.3339
17968.4 19.2102
17968.8 19.1102
17969.1 19.0323
17969.5 18.9747
17970.1 18.8915
17970.5 18.8522
17970.8 18.8053
17971.1 18.7445
17971.5 18.6353
17971.7 18.5744
17971.8 18.5446
17971.8 18.5291
17971.9 18.5091
17972.0 18.4757
17972.1 18.4041
17972.5 18.2201
17972.8 18.0220
17973.2 17.8085
17973.8 17.3846
17974.3 17.1146
17974.6 17.0104
17974.8 16.9370
17975.0 16.8982
17975.2 16.8865
17975.4 16.9021
17975.6 16.9478
17975.8 17.0255
17976.0 17.1372
17976.2 17.2841
17976.4 17.4666
17976.6 17.6844
17976.8 17.9362
17977.2 18.5309
17977.6 19.2163
17978.0 19.9387
17978.3 20.3787
17978.5 20.7562
17978.7 21.0924
17979.0 21.3730
17979.2 21.5851
17979.4 21.7011
17979.6 21.7571
17979.7 21.7633
17979.8 21.7545
17979.8 21.7456
17979.9 21.7271
17979.9 21.6925
17980.1 21.5901
17980.3 21.4012
17980.5 21.1624
17980.7 20.7858
17981.0 20.3372
17981.2 19.8313
17981.5 19.2843
17982.2 17.4385
17982.6 16.5557
17983.0 15.7816
17983.4 15.0942
17983.6 14.8000
17983.8 14.5318
17984.0 14.2759
17984.2 14.0561
17984.3 13.8570
17984.5 13.6763
17984.8 13.4467
17985.1 13.2501
17985.2 13.1523
17985.3 13.0656
17985.5 12.9822
17985.6 12.9015
17985.7 12.8172
17985.9 12.7407
17986.0 12.6655
17986.1 12.5913
17986.4 12.4442
17986.6 12.2973
17986.9 12.1720
17987.1 12.0510
17987.3 11.9285
17987.5 11.8049
17987.7 11.6748
17987.9 11.5515
17988.1 11.4308
17988.3 11.3153
17988.6 11.2037
17988.8 11.1104
17989.0 11.0356
17989.2 10.9855
17989.4 10.9677
17989.6 10.9907
17989.8 11.0640
17990.0 11.1979
17990.2 11.3158
17990.3 11.4637
17990.4 11.6441
17990.5 11.8416
17990.7 12.0914
17990.8 12.3807
17990.9 12.7114
17991.1 13.0550
17991.2 13.4701
17991.3 13.9306
17991.4 14.4371
17991.6 14.9455
17991.7 15.5400
17991.8 16.1284
17991.9 16.8069
17992.1 17.4692
17992.3 18.8876
17992.5 20.3445
17992.8 21.9358
17993.0 23.4943
17993.3 25.5128
17993.4 26.1032
17993.4 26.3025
17993.4 26.4264
17993.5 26.6822
17993.6 27.1232
17993.6 27.4937
17993.7 28.0938
17993.9 29.3765
17994.1 30.1266
17994.2 30.7559
17994.3 30.9222
17994.3 30.9628
17994.3 31.0824
17994.3 31.1601
17994.4 31.2362
17994.4 31.4193
17994.5 31.5922
17994.6 31.9065
17994.8 32.4450
17994.9 32.6619
17995.0 32.7948
17995.1 32.8564
17995.2 32.8663
17995.2 32.8687
17995.2 32.8732
17995.3 32.8687
17995.3 32.8481
17995.5 32.6964
17995.7 32.4356
17995.9 32.0457
17996.0 31.5813
17996.3 30.6087
17996.6 29.4639
17996.9 28.2115
17997.2 26.9571
17997.6 25.0955
17997.8 24.2080
17998.0 23.3649
17998.2 22.5742
17998.4 21.8412
17998.6 21.1689
17998.9 20.5579
17999.1 19.9338
17999.3 19.4073
17999.6 18.9470
17999.8 18.5487
18000.0 18.2078
18000.2 17.9202
18000.5 17.6818
18000.7 17.4893
18000.9 17.3687
18001.1 17.2778
18001.4 17.1570
18001.8 17.1191
18002.1 17.1532
18002.4 17.2508
18002.8 17.3923
18003.5 17.7463
18003.8 17.8963
18004.1 18.0130
18004.4 18.0854
18004.7 18.1071
18004.9 18.0869
18005.0 18.0660
18005.0 18.0555
18005.0 18.0500
18005.1 18.0410
18005.1 18.0346
18005.2 18.0061
18005.3 17.9252
18005.6 17.7955
18005.8 17.6428
18006.1 17.3267
18006.5 16.9636
18007.2 16.2181
18007.5 15.9214
18007.9 15.6882
18008.2 15.5226
18008.5 15.4334
18008.8 15.4201
18009.0 15.4622
18009.3 15.5553
18009.6 15.6923
18009.9 15.8631
18010.1 16.0558
18010.7 16.4432
18011.0 16.6506
18011.3 16.7907
18011.6 16.8668
18011.8 16.8784
18011.9 16.8677
18012.0 16.8592
18012.0 16.8572
18012.0 16.8508
18012.0 16.8461
18012.1 16.8235
18012.3 16.7563
18012.5 16.6181
18012.8 16.4324
18013.1 16.1414
18013.4 15.7980
18013.7 15.4181
18013.9 15.0319
18014.5 14.2857
18014.8 13.9336
18015.1 13.6173
18015.3 13.3181
18015.6 13.0513
18015.9 12.8187
18016.2 12.6274
18016.4 12.4961
18016.6 12.3918
18016.8 12.3053
18017.0 12.2457
18017.2 12.2092
18017.5 12.2012
18017.7 12.2221
18017.9 12.2750
18018.1 12.3684
18018.3 12.4974
18018.5 12.6689
18018.7 12.8859
18018.9 13.1649
18019.2 13.4824
18019.4 13.8504
18019.6 14.2681
18019.9 14.9938
18020.2 15.7850
18020.5 16.6665
18020.8 17.5493
18021.3 18.7445
18021.4 19.1344
18021.4 19.1596
18021.5 19.2348
18021.5 19.3579
18021.6 19.4782
18021.6 19.5019
18021.6 19.5255
18021.6 19.5955
18021.6 19.6416
18021.7 19.7321
18021.8 20.0516
18022.0 20.4058
18022.2 20.6961
18022.3 20.8093
18022.5 20.9861
18022.7 21.0976
18022.8 21.1298
18023.0 21.0990
18023.1 21.0453
18023.1 21.0327
18023.2 20.9977
18023.2 20.9657
18023.3 20.8614
18023.6 20.5059
18023.8 20.1981
18023.9 19.8627
18024.3 19.0888
18024.8 17.8056
18025.0 17.1492
18025.3 16.5104
18025.5 15.9061
18025.8 15.3493
18026.0 14.8492
18026.3 14.4266
18026.6 13.9655
18026.9 13.6052
18027.2 13.3104
18027.5 13.0856
18027.9 12.8663
18028.0 12.7844
18028.1 12.7550
18028.1 12.7502
18028.1 12.7405
18028.1 12.7309
18028.1 12.7221
18028.2 12.7119
18028.2 12.6977
18028.3 12.6463
18028.6 12.5306
18029.0 12.3324
18029.4 12.1163
18030.1 11.6663
18030.8 11.1553
18031.2 10.8882
18031.5 10.6306
18031.9 10.3785
18032.2 10.1336
18032.5 9.92295
18032.8 9.72398
18033.0 9.61947
18033.1 9.52226
18033.4 9.32938
18033.7 9.13086
18034.0 8.93805
18034.3 8.74328
18034.6 8.54559
18034.9 8.33761
18035.2 8.13266
18035.5 7.92458
18035.7 7.81972
18035.8 7.71460
18036.0 7.60251
18036.2 7.49784
18036.5 7.29154
18036.8 7.09316
18037.1 6.90874
18037.4 6.73157
18037.7 6.59492
18037.9 6.54611
18038.0 6.51705
18038.2 6.50738
18038.4 6.52166
18038.5 6.56584
18038.7 6.63903
18038.9 6.75560
18039.0 6.90714
18039.2 7.11894
18039.4 7.37242
18039.5 7.68503
18039.7 8.06366
18039.8 8.45480
18040.0 8.87257
18040.1 9.34705
18040.2 9.88229
18040.3 10.4823
18040.5 11.1509
18040.6 11.8918
18040.7 12.7083
18040.8 13.2497
18040.9 13.8951
18041.0 14.5797
18041.1 15.2216
18041.1 15.5545
18041.2 15.9818
18041.2 16.6010
18041.3 17.4332
18041.4 18.3059
18041.5 19.5322
18041.7 20.8289
18041.8 22.1940
18041.9 23.6248
18042.1 26.0154
18042.3 28.8160
18042.5 31.6090
18042.8 35.5119
18043.0 39.3283
18043.4 45.2129
18043.6 47.5200
18043.8 49.7051
18044.0 52.0807
18044.2 54.2050
18044.2 54.8822
18044.3 55.1611
18044.3 55.3432
18044.4 55.8712
18044.4 56.2893
18044.5 56.9909
18044.6 58.0091
18044.8 58.7834
18044.9 59.4197
18045.1 59.8313
18045.2 60.0562
18045.3 60.1312
18045.4 60.0816
18045.6 59.9112
18045.8 59.2277
18046.0 58.1816
18046.2 57.0010
18046.4 55.6813
18046.6 54.1214
18046.8 52.5128
18047.3 48.2164
18047.8 43.8209
18048.1 40.3470
18048.3 38.6748
18048.5 37.1693
18048.7 35.6789
18048.9 34.3561
18049.1 33.0629
18049.3 31.9274
18049.6 30.6186
18049.8 29.4427
18050.0 28.3898
18050.3 27.4865
18050.5 26.6436
18050.7 25.9215
18051.0 25.2477
18051.2 24.6698
18051.5 23.9830
18051.8 23.4058
18052.1 22.9029
18052.4 22.4645
18052.7 22.0707
18053.0 21.7397
18053.3 21.4517
18053.6 21.2006
18054.1 20.8738
18054.5 20.6041
18055.0 20.3633
18055.4 20.1327
18055.6 20.0605
18055.9 19.9080
18056.0 19.8432
18056.0 19.8207
18056.1 19.7994
18056.1 19.7718
18056.2 19.7271
18056.4 19.6189
18056.7 19.4421
18057.0 19.2590
18057.6 18.8909
18058.2 18.5057
18058.4 18.4160
18058.4 18.3779
18058.5 18.3679
18058.5 18.3618
18058.5 18.3565
18058.5 18.3459
18058.5 18.3301
18058.6 18.2887
18058.8 18.1854
18059.1 18.0612
18059.4 17.9575
18059.6 17.8703
18059.9 17.7999
18060.2 17.7438
18060.7 17.6815
18061.2 17.6543
18061.7 17.6397
18062.2 17.6137
18062.4 17.5852
18062.8 17.5295
18062.9 17.5002
18063.0 17.4863
18063.0 17.4791
18063.1 17.4692
18063.1 17.4536
18063.3 17.4172
18063.5 17.3339
18063.5 17.3234
18063.6 17.3091
18063.6 17.2982
18063.7 17.2835
18063.7 17.2684
18063.8 17.2335
18063.9 17.2013
18064.0 17.1299
18064.4 16.9771
18065.0 16.6591
18065.5 16.4608
18065.9 16.2811
18066.3 16.1140
18066.8 15.9625
18066.9 15.9157
18067.0 15.8699
18067.2 15.8121
18067.4 15.7552
18067.5 15.7113
18067.6 15.6926
18067.6 15.6832
18067.7 15.6740
18067.7 15.6551
18067.8 15.6270
18067.8 15.6239
18067.9 15.6115
18067.9 15.6021
18067.9 15.5928
18068.0 15.5585
18068.1 15.5429
18068.2 15.5024
18068.3 15.4652
18068.5 15.4004
18068.7 15.3367
18069.0 15.2749
18069.2 15.2190
18069.4 15.1645
18069.6 15.1181
18069.8 15.0767
18070.0 15.0457
18070.3 15.0183
18070.6 15.0177
18070.9 15.0465
18071.1 15.1079
18071.4 15.2074
18071.7 15.3383
18072.3 15.6928
18072.8 16.0469
18073.2 16.4176
18073.6 16.7237
18073.8 16.8489
18073.8 16.8705
18073.9 16.8916
18073.9 16.9193
18073.9 16.9262
18073.9 16.9399
18074.0 16.9935
18074.1 17.0763
18074.5 17.2647
18074.9 17.4174
18075.2 17.5115
18075.5 17.5456
18075.9 17.5374
18076.3 17.4603
18076.8 17.3158
18077.1 17.1596
18077.3 17.0956
18077.3 17.0598
18077.3 17.0554
18077.3 17.0497
18077.4 17.0442
18077.4 17.0389
18077.4 17.0336
18077.4 17.0283
18077.4 17.0070
18077.5 16.9908
18077.5 16.9525
18077.6 16.9134
18077.8 16.8098
18078.0 16.7029
18078.0 16.6486
18078.1 16.6243
18078.2 16.5695
18078.3 16.5146
18078.4 16.4052
18078.6 16.2975
18078.8 16.1929
18079.0 16.0929
18079.2 15.9988
18079.3 15.9120
18079.5 15.8336
18079.7 15.7644
18079.9 15.7052
18080.1 15.6564
18080.2 15.6184
18080.4 15.5909
18080.6 15.5736
18080.8 15.5658
18081.0 15.5665
18081.3 15.5884
18081.7 15.6273
18082.1 15.6723
18082.5 15.7024
18082.5 15.7042
18082.5 15.7059
18082.7 15.7075
18082.9 15.7009
18083.0 15.6897
18083.1 15.6820
18083.1 15.6782
18083.2 15.6714
18083.3 15.6605
18083.4 15.6303
18083.7 15.5473
18083.8 15.5349
18083.8 15.5188
18083.9 15.5054
18084.0 15.4739
18084.1 15.4405
18084.2 15.3683
18084.4 15.2900
18084.7 15.1543
18085.0 15.0118
18085.3 14.8680
18085.6 14.7330
18085.9 14.6013
18086.1 14.4811
18086.4 14.3745
18086.7 14.2855
18087.1 14.1909
18087.4 14.1186
18087.5 14.1027
18087.7 14.0712
18087.9 14.0439
18088.3 13.9996
18088.6 13.9700
18088.8 13.9594
18088.8 13.9554
18088.8 13.9538
18088.9 13.9531
18088.9 13.9515
18088.9 13.9499
18089.0 13.9445
18089.1 13.9338
18089.4 13.9109
18089.7 13.8842
18089.9 13.8744
18090.3 13.8365
18090.7 13.7960
18090.9 13.7847
18091.2 13.7543
18091.5 13.7254
18091.8 13.6980
18092.1 13.6728
18092.3 13.6575
18092.5 13.6444
18092.7 13.6326
18092.9 13.6234
18093.1 13.6158
18093.3 13.6108
18093.5 13.6081
18093.7 13.6076
18094.0 13.6094
18094.2 13.6134
18094.4 13.6194
18094.6 13.6273
18095.0 13.6487
18095.4 13.6751
18095.9 13.7146
18096.4 13.7625
18096.7 13.7989
18096.8 13.8150
18096.8 13.8221
18096.9 13.8265
18096.9 13.8279
18096.9 13.8324
18097.0 13.8417
18097.0 13.8482
18097.1 13.8633
18097.2 13.8777
18097.5 13.9355
18097.7 14.0040
18098.1 14.1181
18098.4 14.2562
18098.8 14.4406
18099.2 14.6503
18099.6 14.8716
18100.0 15.0850
18100.4 15.2551
18100.7 15.3808
18100.9 15.4274
18101.0 15.4392
18101.1 15.4439
18101.1 15.4449
18101.1 15.4459
18101.1 15.4485
18101.2 15.4517
18101.2 15.4539
18101.4 15.4500
18101.4 15.4503
18101.5 15.4404
18101.5 15.4334
18101.6 15.4213
18101.8 15.3746
18102.0 15.3003
18102.2 15.2040
18102.5 15.0019
18102.9 14.7612
18103.1 14.6132
18103.7 14.1547
18104.0 13.9443
18104.3 13.7546
18104.6 13.5857
18104.9 13.4514
18105.2 13.3459
18105.5 13.2676
18105.8 13.2191
18106.0 13.1867
18106.5 13.1513
18107.4 13.1219
18107.7 13.1011
18107.9 13.0905
18107.9 13.0849
18107.9 13.0820
18108.0 13.0784
18108.0 13.0727
18108.1 13.0601
18108.2 13.0589
18108.2 13.0552
18108.2 13.0514
18108.3 13.0447
18108.3 13.0336
18108.4 13.0262
18108.5 13.0091
18108.6 12.9906
18108.8 12.9518
18108.9 12.9299
18109.2 12.8719
18109.5 12.8095
18110.0 12.6915
18110.4 12.5793
18110.9 12.4778
18111.2 12.4350
18111.4 12.3972
18111.7 12.3537
18112.1 12.3204
18112.4 12.2948
18112.7 12.2754
18113.4 12.2479
18114.0 12.2277
18114.1 12.2247
18114.3 12.2195
18114.6 12.2162
18114.7 12.2160
18114.8 12.2167
18114.9 12.2183
18114.9 12.2175
18114.9 12.2177
18114.9 12.2183
18115.0 12.2199
18115.0 12.2223
18115.1 12.2227
18115.1 12.2236
18115.1 12.2240
18115.1 12.2249
18115.1 12.2254
18115.1 12.2270
18115.2 12.2292
18115.2 12.2311
18115.3 12.2353
18115.3 12.2385
18115.3 12.2410
18115.4 12.2477
18115.5 12.2542
18115.6 12.2697
18115.8 12.3113
18116.3 12.4456
18116.7 12.6273
18117.2 12.8697
18117.6 13.1635
18118.0 13.4809
18118.6 13.9599
18118.9 14.1531
18119.0 14.2037
18119.0 14.2099
18119.0 14.2226
18119.0 14.2462
18119.1 14.2638
18119.1 14.2754
18119.1 14.3035
18119.2 14.3253
18119.3 14.3962
18119.7 14.5391
18120.1 14.6196
18120.6 14.5994
18121.1 14.4605
18121.5 14.2794
18121.9 14.0527
18122.0 13.9936
18122.3 13.8330
18122.4 13.7626
18122.5 13.7376
18122.5 13.7171
18122.5 13.6909
18122.6 13.6514
18122.7 13.5515
18123.2 13.2389
18123.9 12.7453
18124.6 12.2927
18125.0 12.0767
18125.4 11.8794
18125.8 11.7015
18126.0 11.6197
18126.2 11.5425
18126.5 11.4296
18126.8 11.3267
18126.9 11.2789
18127.1 11.2332
18127.2 11.1897
18127.4 11.1510
18127.5 11.1114
18127.7 11.0738
18127.8 11.0380
18127.9 11.0064
18128.1 10.9742
18128.2 10.9439
18128.5 10.8904
18128.8 10.8418
18129.1 10.8009
18129.4 10.7639
18129.7 10.7318
18130.3 10.6691
18130.9 10.5917
18131.4 10.5092
18131.8 10.4071
18131.9 10.3883
18132.1 10.3328
18132.2 10.3111
18132.3 10.3008
18132.3 10.2988
18132.3 10.2929
18132.3 10.2891
18132.4 10.2747
18132.6 10.2492
18132.9 10.2374
18133.1 10.2731
18133.3 10.3336
18133.5 10.4246
18133.5 10.4585
18133.6 10.5041
18133.6 10.5287
18133.6 10.5372
18133.7 10.5459
18133.7 10.5635
18133.7 10.6111
