U-235(n,g) ENDFB-8.0
Energy(eV) XS(b)
343.259 20.6217
343.261 19.7772
343.263 18.9857
343.265 18.2429
343.268 17.5452
343.270 16.8891
343.272 16.2714
343.274 15.6893
343.276 15.1403
343.278 14.6219
343.282 13.6686
343.286 12.8143
343.291 12.0461
343.295 11.3532
343.299 10.7263
343.303 10.1577
343.307 9.64050
343.312 9.16895
343.316 8.73802
343.320 8.34337
343.324 7.98121
343.328 7.64821
343.333 7.34150
343.337 7.05851
343.341 6.79700
343.345 6.55499
343.349 6.33071
343.354 6.12259
343.358 5.92924
343.362 5.74942
343.366 5.58200
343.370 5.42599
343.379 5.14468
343.387 4.89930
343.396 4.68479
343.404 4.49698
343.412 4.33242
343.421 4.18825
343.429 4.06205
343.438 3.95181
343.446 3.85583
343.454 3.77267
343.463 3.70110
343.471 3.64009
343.480 3.58877
343.488 3.54638
343.496 3.51232
343.505 3.48604
343.513 3.46712
343.522 3.45520
343.538 3.45128
343.555 3.47277
343.572 3.51905
343.589 3.59036
343.606 3.68777
343.622 3.81322
343.631 3.88734
343.639 3.96967
343.648 4.06075
343.656 4.16124
343.664 4.27187
343.673 4.39351
343.681 4.52713
343.690 4.67389
343.698 4.83508
343.706 5.01222
343.715 5.20705
343.723 5.42160
343.732 5.65819
343.740 5.91956
343.747 6.15146
343.754 6.40362
343.760 6.67827
343.767 6.97333
343.774 7.30050
343.781 7.65893
343.788 8.05247
343.794 8.47896
343.801 8.95630
343.808 9.48453
343.815 10.0709
343.821 10.7136
343.828 11.4420
343.835 12.2462
343.838 12.6914
343.842 13.1644
343.845 13.6672
343.848 14.1864
343.852 14.7558
343.855 15.3635
343.859 16.0126
343.862 16.7071
343.865 17.4510
343.869 18.2489
343.872 19.1061
343.875 20.0002
343.879 20.9916
343.882 22.0615
343.886 23.2181
343.889 24.4704
343.892 25.8289
343.896 27.3051
343.899 28.9124
343.903 30.6119
343.906 32.5232
343.909 34.6165
343.913 36.9137
343.916 39.4399
343.920 42.2237
343.923 45.2979
343.925 46.9552
343.926 48.6994
343.928 50.5359
343.930 52.3539
343.931 54.3864
343.933 56.5293
343.935 58.7895
343.936 61.1741
343.938 63.6909
343.940 66.3478
343.942 69.1534
343.943 71.9374
343.945 75.0566
343.947 78.3509
343.948 81.8296
343.950 85.5022
343.952 89.3781
343.953 93.4663
343.955 97.7752
343.957 102.039
343.958 105.373
343.959 108.826
343.960 112.399
343.961 115.781
343.963 119.585
343.964 123.510
343.965 127.553
343.966 131.361
343.967 135.623
343.968 139.991
343.970 144.460
343.971 148.636
343.972 153.269
343.973 157.971
343.975 167.119
343.978 176.732
343.980 185.838
343.983 195.009
343.985 203.241
343.987 210.974
343.990 217.297
343.992 222.308
343.994 225.797
343.995 226.959
343.997 227.648
343.999 227.622
344.000 226.906
344.001 225.718
344.004 222.180
344.006 216.874
344.008 210.460
344.011 202.650
344.013 194.361
344.015 185.149
344.018 176.019
344.020 166.392
344.022 157.243
344.025 147.914
344.027 139.282
344.029 131.019
344.032 123.168
344.034 114.818
344.037 107.325
344.039 100.350
344.042 93.8785
344.044 87.8873
344.047 82.3493
344.049 77.2351
344.052 72.5147
344.054 68.1584
344.057 64.1375
344.059 60.4248
344.062 56.9945
344.064 53.8230
344.067 50.8882
344.069 48.1698
344.072 45.6495
344.074 43.3102
344.077 41.1366
344.079 39.1146
344.082 37.2317
344.084 35.4762
344.087 33.8377
344.089 32.3065
344.092 30.8742
344.094 29.5327
344.097 28.2750
344.099 27.0946
344.102 25.9855
344.104 24.9424
344.107 23.9603
344.109 23.0347
344.112 22.1616
344.114 21.3052
344.117 20.5277
344.122 19.0958
344.127 17.8100
344.132 16.6513
344.137 15.6040
344.142 14.6546
344.147 13.7912
344.152 13.0042
344.157 12.2847
344.162 11.6255
344.167 11.0199
344.172 10.4625
344.177 9.94824
344.182 9.47285
344.187 9.03253
344.192 8.62392
344.197 8.23674
344.202 7.88351
344.207 7.55402
344.212 7.24619
344.217 6.95817
344.222 6.68829
344.227 6.43505
344.232 6.19711
344.237 5.97327
344.242 5.76241
344.252 5.37581
344.262 5.03043
344.272 4.72057
344.282 4.43885
344.292 4.18683
344.302 3.95823
344.312 3.75021
344.322 3.56036
344.332 3.38659
344.342 3.22714
344.352 3.08046
344.367 2.88777
344.381 2.71573
344.394 2.57771
344.407 2.45304
344.420 2.33919
344.432 2.23499
344.445 2.13939
344.458 2.05150
344.471 1.97055
344.484 1.89585
344.496 1.82628
344.509 1.76236
344.522 1.70304
344.535 1.64788
344.548 1.59646
344.560 1.54843
344.586 1.46117
344.612 1.38348
344.637 1.31417
344.663 1.25162
344.689 1.19498
344.714 1.14347
344.740 1.09712
344.765 1.05540
344.791 1.01806
344.811 0.991301
344.832 0.967108
344.852 0.945410
344.873 0.926252
344.893 0.909429
344.913 0.895060
344.934 0.883198
344.954 0.873981
344.974 0.867466
344.995 0.863911
345.015 0.863587
345.036 0.866808
345.056 0.874001
345.076 0.885598
345.097 0.902009
345.107 0.912110
345.117 0.923368
345.126 0.934687
345.135 0.946826
345.144 0.959811
345.154 0.973505
345.163 0.987873
345.172 1.00234
345.181 1.01675
345.190 1.03071
345.199 1.04391
345.208 1.05560
345.217 1.06546
345.227 1.07304
345.236 1.07804
345.245 1.08011
345.254 1.07925
345.263 1.07557
345.281 1.06067
345.291 1.05041
345.300 1.03904
345.309 1.02712
345.318 1.01524
345.327 1.00390
345.337 0.993653
345.346 0.984663
345.355 0.977370
345.364 0.972046
345.373 0.968927
345.383 0.968223
345.392 0.970139
345.401 0.974885
345.410 0.982588
345.422 0.997761
345.434 1.01910
345.446 1.04789
345.458 1.08484
345.470 1.13218
345.482 1.19120
345.494 1.26576
345.506 1.35840
345.512 1.41373
345.518 1.47592
345.524 1.54592
345.530 1.62351
345.536 1.71264
345.542 1.81369
345.548 1.92858
345.553 2.05724
345.559 2.20669
345.565 2.37804
345.571 2.57504
345.577 2.79797
345.580 2.92393
345.583 3.05926
345.586 3.20468
345.589 3.35552
345.592 3.52289
345.595 3.70251
345.598 3.89508
345.601 4.09413
345.604 4.33668
345.608 4.58859
345.611 4.85707
345.614 5.14179
345.617 5.44183
345.620 5.75553
345.624 6.08026
345.627 6.41229
345.633 7.08714
345.637 7.40527
345.640 7.70260
345.643 7.96954
345.646 8.19632
345.649 8.37375
345.653 8.49404
345.654 8.53270
345.656 8.55240
345.659 8.54255
345.662 8.46780
345.665 8.33179
345.669 8.14082
345.672 7.90319
345.675 7.62830
345.678 7.32591
345.682 6.99518
345.685 6.66482
345.691 6.00348
345.694 5.68298
345.698 5.37415
345.701 5.07929
345.704 4.79984
345.709 4.42649
345.713 4.08677
345.718 3.77956
345.722 3.50856
345.727 3.25934
345.731 3.03566
345.736 2.83495
345.741 2.65848
345.745 2.49620
345.750 2.35020
345.754 2.21864
345.759 2.10233
345.763 1.99469
345.768 1.89715
345.773 1.80860
345.777 1.72972
345.782 1.65615
345.786 1.58897
345.791 1.52750
345.795 1.47234
345.805 1.37283
345.814 1.28923
345.823 1.21699
345.832 1.15558
345.841 1.10248
345.850 1.05636
345.859 1.01574
345.869 0.980603
345.878 0.949453
345.887 0.922367
345.896 0.898245
345.905 0.877200
345.914 0.858417
345.923 0.842013
345.933 0.827376
345.942 0.814616
345.960 0.793429
345.978 0.777293
345.997 0.765403
346.015 0.756987
346.033 0.751631
346.051 0.748968
346.070 0.748720
346.088 0.750678
346.106 0.754691
346.125 0.760653
346.143 0.768448
346.161 0.778125
346.179 0.789637
346.198 0.803004
346.216 0.818179
346.234 0.835392
346.253 0.854656
346.271 0.876082
346.289 0.899672
346.307 0.925850
346.326 0.954687
346.344 0.986411
346.362 1.02129
346.381 1.05963
346.399 1.10179
346.417 1.14819
346.435 1.19901
346.454 1.25538
346.472 1.31769
346.490 1.38670
346.508 1.46289
346.527 1.54816
346.545 1.64337
346.563 1.75005
346.582 1.86932
346.591 1.93527
346.600 2.00466
346.609 2.07936
346.618 2.15814
346.627 2.24314
346.636 2.33299
346.646 2.43020
346.655 2.53324
346.664 2.64503
346.673 2.76387
346.682 2.89319
346.691 3.03110
346.701 3.18168
346.710 3.34281
346.719 3.51737
346.728 3.70684
346.737 3.91524
346.746 4.13997
346.755 4.38820
346.764 4.65704
346.774 4.95531
346.783 5.27981
346.792 5.63741
346.801 6.03243
346.810 6.47490
346.819 6.96100
346.824 7.22712
346.828 7.50819
346.833 7.80520
346.838 8.11225
346.842 8.44411
346.847 8.79541
346.851 9.16748
346.856 9.55290
346.860 9.97030
346.865 10.4031
346.870 10.8720
346.874 11.3585
346.878 11.8624
346.883 12.3957
346.887 12.9603
346.892 13.5439
346.896 14.1754
346.900 14.8432
346.905 15.5489
346.909 16.2768
346.913 17.0619
346.918 17.8888
346.922 18.7581
346.927 19.6489
346.931 20.6021
346.935 21.5964
346.940 22.6295
346.944 23.6735
346.949 25.0260
346.955 26.4135
346.960 27.8201
346.966 29.1998
346.971 30.5806
346.976 31.9076
346.982 33.1482
346.987 34.2485
346.991 34.8950
346.994 35.4670
346.998 35.9557
347.001 36.3536
347.005 36.6540
347.008 36.8520
347.012 36.9441
347.015 36.9289
347.019 36.8067
347.022 36.5797
347.026 36.2519
347.029 35.8289
347.033 35.3177
347.036 34.7264
347.043 33.3393
347.050 31.7431
347.057 30.0126
347.064 28.2155
347.071 26.4086
347.078 24.6359
347.085 22.9295
347.092 21.3108
347.099 19.7924
347.106 18.3027
347.114 16.9502
347.121 15.7110
347.128 14.5796
347.136 13.5490
347.143 12.6115
347.150 11.7593
347.158 10.9848
347.165 10.2716
347.172 9.63205
347.180 9.04987
347.187 8.51939
347.194 8.03549
347.201 7.59358
347.209 7.18951
347.216 6.81960
347.221 6.57964
347.226 6.35371
347.231 6.14086
347.236 5.94403
347.241 5.75456
347.246 5.57915
347.257 5.25346
347.267 4.95943
347.277 4.69864
347.287 4.46448
347.297 4.25385
347.307 4.06228
347.317 3.89115
347.327 3.73643
347.338 3.59629
347.348 3.46791
347.358 3.35237
347.368 3.24704
347.378 3.15075
347.393 3.02302
347.408 2.90969
347.423 2.80812
347.438 2.71663
347.452 2.63203
347.467 2.55332
347.482 2.47913
347.497 2.40886
347.515 2.32866
347.532 2.25136
347.550 2.17653
347.567 2.10455
347.585 2.03479
347.602 1.96844
347.620 1.90523
347.638 1.84637
347.655 1.79171
347.673 1.74205
347.690 1.69781
347.708 1.65958
347.725 1.62728
347.743 1.60164
347.761 1.58274
347.778 1.57124
347.795 1.56751
347.811 1.57123
347.823 1.57859
347.834 1.59005
347.845 1.60598
347.857 1.62674
347.868 1.65303
347.880 1.68493
347.891 1.72327
347.902 1.76878
347.914 1.82287
347.925 1.88569
347.937 1.95895
347.948 2.04424
347.960 2.14442
347.971 2.26012
347.982 2.39508
347.988 2.47089
347.994 2.55296
348.000 2.64352
348.005 2.74014
348.011 2.84509
348.017 2.95926
348.022 3.08365
348.028 3.21939
348.034 3.36779
348.040 3.53035
348.045 3.71207
348.051 3.90870
348.057 4.12557
348.062 4.36535
348.068 4.63121
348.074 4.92684
348.080 5.25662
348.085 5.62572
348.088 5.83053
348.091 6.04802
348.094 6.27919
348.097 6.51643
348.100 6.77787
348.102 7.04671
348.105 7.34360
348.108 7.64957
348.111 7.98822
348.114 8.33802
348.117 8.72609
348.120 9.12791
348.122 9.57477
348.125 10.0386
348.128 10.5558
348.131 11.0940
348.134 11.6956
348.137 12.3466
348.140 13.0520
348.142 13.7899
348.145 14.6190
348.148 15.4883
348.151 16.4672
348.154 17.4958
348.157 18.6562
348.160 19.8772
348.162 21.2562
348.165 22.7081
348.168 24.3475
348.171 26.0718
348.174 28.0146
348.177 30.0508
348.179 32.0075
348.182 34.0978
348.184 36.3214
348.187 38.5776
348.189 41.0452
348.191 43.5124
348.194 46.1616
348.196 48.7505
348.199 51.4527
348.201 54.1069
348.204 56.6480
348.206 58.9127
348.209 61.0135
348.211 62.7098
348.214 64.0717
348.216 64.9345
348.217 65.2056
348.219 65.3290
348.220 65.3236
348.221 65.1902
348.224 64.5250
348.226 63.4206
348.228 61.8363
348.231 59.9614
348.233 57.7147
348.236 55.3487
348.238 52.7405
348.241 50.0540
348.243 47.3489
348.246 44.7796
348.248 42.1686
348.251 39.7506
348.253 37.3429
348.255 35.1493
348.257 33.4139
348.259 31.8444
348.261 30.3520
348.263 28.9356
348.265 27.5932
348.267 26.3227
348.269 25.1211
348.271 23.9856
348.273 22.9132
348.275 21.9005
348.276 20.9444
348.278 20.0419
348.280 19.1898
348.282 18.3852
348.284 17.6253
348.286 16.9074
348.288 16.2289
348.290 15.5874
348.292 14.9807
348.294 14.4064
348.295 13.8627
348.297 13.3476
348.301 12.3963
348.305 11.5398
348.309 10.7667
348.313 10.0673
348.316 9.43308
348.320 8.85668
348.324 8.33161
348.328 7.85223
348.332 7.41363
348.335 7.01148
348.339 6.64201
348.343 6.30188
348.347 5.98818
348.351 5.69830
348.354 5.42997
348.358 5.18115
348.362 4.95005
348.366 4.73506
348.370 4.53474
348.373 4.34783
348.377 4.17317
348.381 4.00558
348.385 3.85271
348.392 3.57455
348.400 3.32853
348.408 3.10995
348.415 2.91491
348.423 2.74021
348.430 2.58314
348.438 2.44144
348.446 2.31319
348.453 2.19675
348.461 2.09075
348.468 1.99399
348.476 1.90545
348.484 1.82423
348.491 1.74957
348.499 1.68079
348.507 1.61651
348.514 1.55788
348.522 1.50357
348.529 1.45319
348.545 1.36283
348.560 1.28442
348.575 1.21606
348.590 1.15625
348.605 1.10373
348.621 1.05753
348.636 1.01655
348.651 0.980653
348.666 0.948993
348.681 0.921100
348.697 0.896585
348.712 0.875123
348.727 0.856441
348.742 0.840314
348.758 0.826471
348.773 0.814940
348.788 0.805499
348.803 0.798050
348.818 0.792521
348.834 0.788859
348.849 0.787034
348.864 0.787033
348.879 0.788883
348.894 0.792585
348.910 0.798192
348.925 0.805770
348.940 0.815407
348.955 0.827211
348.970 0.841319
348.986 0.857891
349.001 0.877257
349.016 0.899390
349.031 0.924672
349.047 0.953411
349.062 0.985964
349.077 1.02274
349.092 1.06423
349.107 1.11096
349.123 1.16394
349.138 1.22321
349.153 1.28992
349.168 1.36502
349.183 1.44959
349.199 1.54484
349.206 1.59691
349.214 1.65218
349.221 1.71086
349.229 1.77316
349.238 1.85464
349.248 1.94134
349.257 2.03454
349.266 2.13470
349.275 2.24229
349.284 2.35776
349.294 2.48147
349.303 2.61359
349.312 2.75240
349.321 2.89848
349.330 3.04999
349.339 3.20348
349.348 3.35339
349.357 3.49179
349.366 3.60907
349.371 3.65625
349.375 3.69493
349.383 3.73829
349.390 3.75551
349.398 3.74771
349.405 3.71793
349.410 3.68469
349.416 3.64364
349.427 3.54430
349.437 3.43006
349.448 3.30866
349.465 3.11127
349.481 2.91176
349.498 2.71365
349.515 2.52085
349.531 2.33670
349.548 2.16376
349.564 2.00369
349.581 1.85725
349.589 1.78839
349.598 1.72300
349.606 1.66100
349.615 1.60299
349.623 1.54744
349.631 1.49558
349.640 1.44602
349.648 1.39982
349.656 1.35572
349.665 1.31417
349.681 1.23862
349.698 1.17163
349.715 1.11230
349.732 1.05949
349.748 1.01311
349.765 0.972154
349.782 0.936070
349.798 0.904359
349.815 0.876595
349.832 0.852414
349.849 0.831504
349.865 0.813503
349.882 0.798407
349.899 0.785920
349.915 0.775899
349.932 0.768195
349.949 0.762822
349.966 0.759677
349.982 0.758739
349.999 0.760030
350.016 0.763566
350.033 0.769403
350.049 0.777616
350.066 0.788294
350.083 0.801527
350.099 0.817391
350.116 0.835917
350.136 0.861114
350.155 0.889436
350.195 0.952164
350.214 0.983411
350.234 1.01124
350.253 1.03349
350.273 1.04870
350.293 1.05692
350.312 1.05970
350.332 1.05981
350.352 1.06022
350.371 1.06351
350.391 1.07149
350.410 1.08535
350.430 1.10574
350.444 1.12495
350.459 1.14773
350.473 1.17446
350.487 1.20481
350.501 1.23927
350.516 1.27741
350.530 1.31984
350.544 1.36604
350.561 1.42492
350.577 1.48910
350.593 1.55951
350.610 1.63542
350.626 1.71790
350.643 1.80615
350.659 1.90091
350.676 2.00264
350.692 2.11281
350.708 2.23142
350.725 2.36221
350.741 2.50731
350.750 2.58827
350.758 2.67455
350.766 2.76841
350.774 2.87148
350.782 2.98587
350.791 3.11421
350.799 3.25986
350.807 3.42711
350.814 3.59611
350.821 3.78793
350.829 4.01398
350.832 4.14127
350.836 4.27560
350.839 4.42596
350.843 4.59024
350.846 4.77020
350.850 4.96217
350.854 5.17944
350.857 5.41256
350.861 5.67800
350.864 5.96459
350.868 6.29305
350.871 6.66090
350.875 7.07437
350.878 7.52719
350.882 8.05394
350.886 8.63542
350.887 8.96491
350.889 9.31745
350.891 9.69508
350.893 10.0768
350.894 10.5098
350.896 10.9752
350.898 11.4759
350.900 12.0152
350.902 12.5967
350.903 13.2244
350.905 13.9026
350.907 14.5938
350.909 15.3842
350.911 16.2403
350.912 17.1681
350.914 18.1159
350.916 19.2017
350.918 20.3789
350.919 21.6545
350.921 22.9558
350.923 24.4421
350.925 26.0454
350.927 27.7695
350.928 29.6161
350.930 31.5834
350.932 33.6648
350.934 35.8475
350.935 37.9834
350.937 40.2953
350.939 42.6195
350.941 44.9040
350.943 47.0862
350.944 49.0941
350.946 50.8506
350.948 52.2788
350.950 53.2639
350.951 53.6256
350.952 53.8699
350.952 53.9933
350.953 53.9940
350.954 53.8720
350.955 53.6289
350.956 53.2681
350.957 52.7944
350.959 51.5344
350.961 49.9117
350.962 48.0004
350.964 46.0006
350.966 43.7488
350.968 41.4256
350.969 39.0889
350.971 36.7852
350.973 34.5497
350.975 32.4074
350.977 30.3746
350.978 28.5637
350.980 27.3513
350.981 26.1936
350.982 25.0903
350.983 24.0402
350.984 23.0420
350.986 22.0941
350.987 21.1946
350.988 20.3416
350.989 19.5329
350.990 18.7665
350.992 18.0402
350.993 17.3520
350.994 16.6998
350.995 16.0818
350.998 14.9404
351.000 13.9138
351.002 12.9890
351.005 12.1545
351.007 11.4002
351.010 10.7171
351.012 10.0971
351.014 9.53338
351.017 9.01973
351.019 8.55076
351.022 8.12173
351.024 7.72849
351.026 7.36735
351.029 7.03508
351.031 6.72883
351.034 6.44607
351.036 6.18454
351.038 5.94228
351.041 5.71750
351.046 5.31427
351.050 4.96416
351.055 4.66453
351.059 4.44897
351.063 4.25903
351.066 4.08205
351.070 3.92534
351.076 3.70321
351.082 3.51035
351.088 3.34219
351.094 3.19735
351.099 3.06785
351.105 2.95388
351.111 2.85334
351.117 2.76592
351.123 2.68718
351.129 2.61747
351.135 2.55574
351.141 2.50195
351.146 2.45347
351.152 2.41060
351.164 2.33989
351.176 2.28460
351.188 2.24251
351.199 2.21033
351.211 2.18650
351.223 2.16892
351.235 2.15654
351.246 2.14814
351.258 2.14321
351.271 2.14130
351.283 2.14296
351.296 2.14852
351.309 2.15865
351.322 2.17429
351.334 2.19658
351.347 2.22681
351.360 2.26611
351.372 2.31669
351.385 2.38008
351.398 2.45834
351.410 2.55381
351.417 2.60931
351.423 2.66930
351.429 2.73613
351.436 2.80818
351.442 2.88831
351.448 2.97460
351.455 3.06891
351.461 3.17199
351.467 3.27535
351.473 3.38556
351.478 3.50510
351.484 3.63485
351.490 3.77578
351.495 3.92899
351.501 4.09570
351.507 4.27731
351.513 4.47904
351.518 4.69574
351.524 4.93278
351.530 5.19249
351.535 5.47751
351.541 5.79089
351.547 6.13609
351.552 6.51710
351.558 6.94631
351.564 7.41425
351.570 7.93407
351.573 8.22065
351.575 8.51276
351.578 8.83232
351.581 9.15839
351.584 9.51547
351.587 9.88020
351.590 10.2800
351.592 10.6888
351.595 11.1372
351.598 11.5961
351.601 12.0998
351.604 12.6156
351.607 13.1821
351.610 13.7622
351.612 14.3995
351.615 15.0521
351.618 15.7687
351.621 16.5021
351.624 17.3065
351.627 18.1285
351.630 19.0285
351.632 19.9459
351.635 20.9472
351.638 21.9639
351.641 23.0682
351.644 24.1830
351.648 25.7681
351.651 27.4275
351.655 29.1467
351.659 30.9043
351.663 32.6719
351.667 34.4129
351.670 36.0835
351.674 37.6329
351.678 39.0068
351.682 40.1502
351.686 41.0124
351.687 41.3247
351.689 41.5523
351.691 41.6922
351.693 41.7425
351.695 41.7026
351.697 41.5731
351.699 41.3555
351.701 41.0528
351.704 40.2337
351.708 39.1111
351.712 37.7528
351.716 36.2136
351.720 34.5483
351.723 32.8078
351.727 31.0368
351.731 29.2727
351.735 27.5446
351.739 25.8745
351.742 24.2776
351.746 22.7636
351.750 21.3378
351.754 20.0022
351.758 18.7560
351.761 17.5968
351.765 16.5482
351.768 15.8306
351.771 15.1512
351.773 14.5081
351.776 13.9216
351.779 13.3448
351.781 12.7991
351.784 12.2828
351.787 11.8119
351.789 11.3485
351.792 10.9098
351.795 10.4943
351.797 10.1149
351.803 9.39940
351.808 8.75423
351.813 8.16095
351.819 7.63436
351.824 7.15672
351.829 6.72256
351.835 6.32001
351.840 5.95971
351.845 5.63019
351.850 5.32823
351.856 5.04597
351.861 4.79134
351.866 4.55667
351.872 4.34003
351.877 4.13604
351.882 3.95072
351.888 3.77878
351.893 3.61900
351.898 3.46761
351.904 3.32924
351.909 3.20010
351.914 3.07943
351.920 2.96448
351.925 2.85885
351.930 2.75980
351.936 2.66679
351.941 2.57778
351.946 2.49564
351.957 2.34402
351.968 2.20920
351.978 2.08999
351.989 1.98224
352.000 1.88641
352.010 1.79935
352.021 1.72156
352.032 1.65061
352.042 1.58701
352.053 1.52883
352.064 1.47656
352.074 1.42868
352.085 1.38563
352.096 1.34619
352.106 1.31075
352.117 1.27835
352.128 1.24905
352.138 1.22264
352.149 1.19910
352.170 1.15906
352.191 1.12777
352.213 1.10438
352.234 1.08828
352.255 1.07907
352.277 1.07653
352.298 1.08062
352.319 1.09150
352.341 1.10948
352.362 1.13509
352.383 1.16912
352.394 1.18971
352.404 1.21262
352.415 1.23849
352.426 1.26704
352.436 1.29908
352.447 1.33429
352.457 1.36907
352.466 1.40716
352.476 1.44889
352.485 1.49411
352.494 1.54418
352.504 1.59913
352.513 1.65948
352.523 1.72512
352.532 1.79817
352.542 1.87879
352.551 1.96796
352.561 2.06572
352.570 2.17548
352.580 2.29782
352.589 2.43463
352.599 2.58642
352.608 2.75907
352.613 2.85467
352.618 2.95430
352.622 3.06274
352.627 3.17602
352.632 3.29693
352.637 3.42615
352.641 3.56746
352.646 3.71582
352.651 3.87849
352.656 4.04975
352.660 4.23808
352.665 4.43692
352.670 4.65150
352.674 4.88339
352.679 5.13996
352.684 5.41256
352.689 5.71514
352.693 6.03768
352.698 6.39685
352.703 6.78094
352.708 7.20068
352.712 7.66002
352.717 8.17461
352.722 8.72797
352.727 9.33567
352.731 10.0035
352.736 10.7541
352.741 11.5626
352.745 12.4504
352.750 13.4239
352.754 14.3004
352.758 15.2168
352.762 16.1958
352.765 17.2370
352.769 18.3379
352.773 19.4934
352.777 20.6950
352.781 21.9301
352.785 23.2143
352.788 24.4587
352.792 25.6684
352.796 26.8110
352.800 27.8509
352.804 28.7514
352.807 29.4776
352.811 29.9998
352.814 30.2281
352.816 30.3442
352.819 30.3561
352.821 30.2642
352.824 30.0652
352.826 29.7804
352.829 29.4118
352.831 28.9685
352.837 27.8770
352.842 26.6125
352.847 25.2676
352.852 23.9511
352.857 22.6777
352.862 21.5290
352.865 21.0055
352.867 20.5478
352.870 20.1235
352.872 19.7693
352.875 19.4292
352.878 19.1781
352.881 19.0040
352.884 18.9246
352.886 18.9411
352.889 19.0590
352.892 19.2839
352.895 19.6223
352.898 20.0986
352.901 20.6834
352.903 21.3909
352.906 22.2143
352.909 23.1724
352.912 24.1689
352.915 25.1898
352.917 26.1715
352.920 26.8350
352.922 27.3952
352.924 27.8153
352.926 28.0551
352.928 28.1142
352.930 27.9742
352.932 27.6196
352.934 27.0943
352.936 26.3677
352.938 25.5368
352.940 24.5526
352.942 23.5415
352.946 21.3664
352.950 19.2147
352.952 18.1653
352.954 17.2119
352.957 16.2648
352.959 15.4167
352.961 14.5833
352.963 13.8431
352.965 13.1200
352.967 12.4805
352.969 11.8573
352.971 11.3069
352.973 10.7710
352.975 10.2974
352.977 9.83591
352.979 9.42760
352.981 9.02898
352.983 8.67563
352.986 8.15842
352.989 7.70766
352.993 7.30028
352.996 6.93103
352.999 6.58509
353.002 6.28006
353.005 6.00123
353.008 5.74569
353.011 5.50366
353.014 5.28799
353.018 5.08890
353.021 4.90472
353.024 4.72867
353.027 4.57045
353.033 4.28599
353.039 4.03434
353.046 3.81746
353.052 3.62348
353.058 3.45470
353.064 3.30250
353.071 3.16917
353.077 3.04825
353.083 2.94184
353.089 2.84501
353.096 2.75962
353.102 2.68185
353.108 2.61329
353.114 2.55095
353.121 2.49617
353.127 2.44660
353.133 2.40336
353.139 2.36461
353.146 2.33123
353.158 2.27706
353.171 2.23882
353.183 2.21511
353.196 2.20444
353.208 2.20623
353.217 2.21492
353.226 2.22962
353.235 2.25024
353.244 2.27670
353.255 2.31691
353.266 2.36571
353.277 2.42306
353.288 2.48887
353.299 2.56299
353.310 2.64517
353.321 2.73498
353.332 2.83177
353.354 3.04216
353.376 3.26409
353.387 3.37356
353.398 3.47795
353.409 3.57370
353.420 3.65703
353.431 3.72410
353.442 3.77137
353.453 3.79586
353.464 3.79551
353.475 3.76935
353.486 3.71772
353.497 3.64215
353.508 3.54531
353.519 3.43064
353.530 3.30208
353.552 3.01940
353.563 2.87267
353.574 2.72649
353.585 2.58327
353.596 2.44482
353.605 2.33601
353.614 2.23175
353.624 2.12589
353.633 2.02677
353.643 1.93234
353.652 1.84451
353.662 1.76129
353.671 1.68421
353.681 1.61214
353.690 1.54482
353.700 1.48135
353.709 1.42277
353.719 1.36814
353.728 1.31717
353.738 1.26914
353.748 1.22482
353.757 1.18344
353.767 1.14481
353.776 1.10836
353.786 1.07466
353.795 1.04283
353.805 1.01336
353.814 0.985501
353.824 0.959687
353.833 0.935496
353.843 0.912816
353.862 0.871368
353.881 0.835035
353.900 0.802798
353.919 0.774463
353.944 0.742102
353.969 0.714563
353.994 0.691161
354.019 0.671338
354.037 0.659219
354.054 0.648535
354.090 0.631066
354.125 0.618129
354.160 0.609192
354.196 0.603877
354.231 0.601937
354.266 0.603233
354.302 0.607723
354.337 0.615485
354.372 0.626618
354.408 0.641372
354.443 0.660081
354.478 0.683168
354.513 0.711130
354.549 0.744480
354.584 0.783617
354.613 0.820700
354.643 0.861626
354.672 0.905910
354.702 0.952907
354.731 1.00300
354.760 1.05720
354.775 1.08658
354.790 1.11801
354.804 1.15195
354.819 1.18863
354.834 1.22906
354.848 1.27351
354.863 1.32255
354.878 1.37676
354.893 1.43676
354.907 1.50324
354.922 1.57700
354.937 1.65833
354.951 1.74938
354.966 1.85080
354.981 1.96398
354.995 2.09056
355.003 2.15993
355.010 2.23243
355.017 2.31034
355.025 2.39185
355.032 2.47956
355.039 2.57145
355.047 2.66908
355.054 2.77287
355.062 2.89737
355.070 3.03093
355.079 3.17433
355.087 3.32840
355.095 3.49404
355.103 3.67223
355.111 3.86400
355.120 4.06785
355.128 4.28994
355.136 4.52904
355.144 4.78636
355.152 5.06308
355.161 5.36034
355.169 5.67912
355.177 6.02020
355.185 6.37948
355.193 6.77064
355.202 7.17933
355.210 7.61397
355.218 8.06147
355.226 8.52874
355.235 8.99897
355.243 9.47620
355.251 9.93975
355.259 10.3898
355.268 10.8029
355.276 11.1756
355.284 11.4853
355.292 11.7267
355.301 11.8837
355.309 11.9526
355.317 11.9287
355.325 11.8144
355.333 11.6154
355.342 11.3405
355.350 11.0017
355.358 10.6121
355.366 10.1853
355.374 9.73440
355.383 9.27688
355.399 8.35201
355.407 7.90499
355.415 7.47512
355.424 7.06569
355.432 6.67871
355.440 6.31526
355.448 5.97963
355.455 5.71564
