U-235(n, g + total fission) ENDFB-8.0
Energy(eV) XS(b)
5.31485 15.4486
5.32539 16.0469
5.33066 16.3646
5.33592 16.6968
5.34119 17.0453
5.34646 17.4124
5.35173 17.8011
5.357 18.2144
5.36226 18.656
5.36753 19.1298
5.3728 19.6402
5.37807 20.1911
5.38307 20.756
5.38808 21.3637
5.39309 22.016
5.3981 22.7126
5.4031 23.4523
5.40811 24.2306
5.41312 25.0409
5.41813 25.8735
5.42792 27.5157
5.43282 28.312
5.43772 29.0679
5.44399 29.9466
5.44713 30.3371
5.45027 30.6886
5.45341 30.997
5.45654 31.2586
5.45968 31.4704
5.46282 31.6297
5.46461 31.6967
5.4673 31.7636
5.46999 31.79
5.47334 31.7666
5.47669 31.6821
5.48004 31.5386
5.48339 31.3397
5.48675 31.0893
5.4901 30.7923
5.49345 30.4543
5.4968 30.0813
5.50144 29.5187
5.50608 28.9174
5.51535 27.6617
5.52264 26.6854
5.52993 25.7642
5.53357 25.3335
5.53721 24.9258
5.54086 24.5425
5.5445 24.1847
5.54748 23.9104
5.55046 23.653
5.55344 23.4118
5.55643 23.1863
5.55941 22.9759
5.56239 22.7796
5.56537 22.5967
5.56835 22.4265
5.57133 22.2676
5.57431 22.1196
5.58028 21.8522
5.58624 21.6173
5.5922 21.4094
5.59684 21.2628
5.60148 21.1275
5.60611 21.0015
5.61075 20.8837
5.62003 20.6675
5.6293 20.4718
5.63858 20.2923
5.64785 20.1264
5.65713 19.9724
5.6664 19.8297
5.67784 19.669
5.68928 19.5254
5.70071 19.3996
5.71215 19.2924
5.72359 19.2049
5.73503 19.1383
5.7579 19.0716
5.78078 19.103
5.79221 19.1592
5.80365 19.2447
5.81938 19.4139
5.8351 19.6483
5.85083 19.9545
5.86656 20.3403
5.88228 20.8148
5.89801 21.3889
5.91374 22.076
5.92946 22.8919
5.94447 23.8079
5.95948 24.8781
5.96698 25.4781
5.97448 26.1256
5.98199 26.8242
5.98949 27.5775
5.99699 28.3896
6.0045 29.2645
6.012 30.2069
6.0195 31.2213
6.027 32.3123
6.03451 33.4846
6.04201 34.7428
6.04951 36.0913
6.06128 38.3967
6.07304 40.9441
6.08481 43.7378
6.09657 46.772
6.10834 50.0277
6.1201 53.4707
6.13187 57.051
6.14363 60.7035
